,epochs,total loss function,boarding losses train,nest_losses_train,alighting losses train,section constraint train,od flow equal constraint train f
597,597,114.466129406736,1.674608059324441e-07,27.084867307277527,5.4296035117067914e-08,0.0,87.38126187770163
598,598,114.46612755342849,1.6750852120050583e-07,27.084867307277527,5.436196873630756e-08,0.0,87.38126002428048
599,599,114.4661260939535,1.67523642015163e-07,27.084867307277527,5.4420298039465524e-08,0.0,87.38125856473204
600,600,114.46612507747781,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,87.38125754822497
601,601,100.74495682265706,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,73.6600892934042
602,602,88.57753625291204,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,61.49266872365918
603,603,77.96508271763099,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,50.880215188378145
604,604,68.89273754662557,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,41.80787001737271
605,605,61.32021107779968,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,34.23534354854682
606,606,55.16999779256696,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,28.08513026331411
607,607,50.31534264504121,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,23.23047511578836
608,608,46.5737331111748,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,19.48886558192195
609,609,43.71468485948981,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,16.629817330236957
610,610,41.487194440072564,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,14.402326910819712
611,611,39.65973277773288,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,12.574865248480023
612,612,38.054900939995676,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,10.970033410742822
613,613,36.56559441394664,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,9.480726884693784
614,614,35.15325789161635,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,8.068390362363495
615,615,33.83566414496116,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,6.750796615708304
616,616,32.67018520125968,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,5.5853176720068225
617,617,31.73589384998167,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.651026320728816
618,618,31.1166504896159,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.031782960363044
619,619,30.886588092791847,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.801720563538991
620,620,31.09862626337091,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.013758734118058
621,621,31.77615518542709,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.691287656174235
622,622,32.908030017998954,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,5.823162488746098
623,623,34.44731203751536,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,7.362444508262504
624,624,36.3143536941034,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,9.229486164850545
625,625,38.40440854638945,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,11.319541017136594
626,626,40.59883186081015,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,13.513964331557293
627,627,42.777637885516896,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,15.692770356264043
628,628,44.83065546531414,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,17.745787936061284
629,629,46.66532062029519,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,19.580453091042337
630,630,48.21073273022185,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,21.125865200968995
631,631,49.4188425416156,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,22.333975012362743
632,632,50.26387834296018,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,23.17901081370733
633,633,50.740610645323805,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,23.65574311607095
634,634,50.861501405987255,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,23.7766338767344
635,635,50.65265888425087,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,23.56779135499802
636,636,50.14884005556327,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,23.063972526310415
637,637,49.38822416204958,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,22.303356632796728
638,638,48.408003568191695,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,21.32313603893884
639,639,47.24179943968686,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,20.156931910434004
640,640,45.91945516803582,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,18.834587638782963
641,641,44.46899352269433,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,17.38412599344148
642,642,42.919725962281774,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,15.834858433028923
643,643,41.305061524408345,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,14.220193995155489
644,644,39.66374340555296,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,12.578875876300103
645,645,38.038962284529646,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,10.95409475527679
646,646,36.47565637236696,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,9.390788843114109
647,647,35.016878561289204,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,7.932011032036353
648,648,33.70020670310304,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,6.615339173850185
649,649,32.55490068213858,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,5.470033152885724
650,650,31.60012063466133,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.515253105408478
651,651,30.844235285787526,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.7593677565346715
652,652,30.28515466168453,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.200287132431675
653,653,29.911653573359896,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.8267860441070423
654,654,29.705659044253345,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.6207915150004917
655,655,29.64533070470841,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.5604631754555562
656,656,29.708475839187145,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.6236083099342924
657,657,29.87556952712376,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.790701997870906
658,658,30.131601942083602,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.046734412830749
659,659,30.466245233374476,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.381377704121621
660,660,30.872326494734438,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.7874589654815853
661,661,31.34309370916887,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.258226179916015
662,662,31.869075792398178,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.784208263145324
663,663,32.435395648581945,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,5.3505281193290894
664,664,33.02024076014104,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,5.93537323088819
665,665,33.59492062021704,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,6.510053090964183
666,666,34.12562341651427,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,7.040755887261417
667,667,34.57667133331212,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,7.491803804059263
668,668,34.9147872120335,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,7.8299196827806465
669,669,35.1136499976139,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,8.028782468361044
670,670,35.1578798382445,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,8.073012308991647
671,671,35.045619542711265,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,7.960752013458409
672,672,34.78910735988176,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,7.704239830628909
673,673,34.41303691294102,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,7.328169383688164
674,674,33.950967059926256,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,6.866099530673399
675,675,33.44044232965213,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,6.355574800399278
676,676,32.91771580154046,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,5.832848272287606
677,677,32.413003393791016,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,5.328135864538159
678,678,31.94706846216985,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.862200932916995
679,679,31.529682939744912,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.444815410492057
680,680,31.160174799592436,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,4.075307270339582
681,681,30.829887988430087,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.7450204591772316
682,682,30.526003139537064,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.4411356102842103
683,683,30.235874779222964,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,3.1510072499701103
684,684,29.950922225408384,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.8660546961555307
685,685,29.66922313568575,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.584355606432898
686,686,29.39628433350329,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.3114168042504337
687,687,29.143910642519927,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.059043113267075
688,688,28.92752808735332,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.8426605581004667
689,689,28.762632028546555,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.6777644992937004
690,690,28.661169247932403,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.5763017186795496
691,691,28.628627123896607,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.543759594643754
692,692,28.662425541473972,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.5775580122211175
693,693,28.751929428509225,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.6670618992563715
694,694,28.880065944627436,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.7951984153745828
695,695,29.026194355936042,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.9413268266831878
696,696,29.16960654367363,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.0847390144207765
697,697,29.29290180750508,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.2080342782522253
698,698,29.38452522948121,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.2996577002283547
699,699,29.43997691281629,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.3551093835634394
700,700,29.46152744390981,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.376659914656953
701,701,29.456619527722463,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.371751998469609
702,702,29.43540896908937,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.350541439836514
703,703,29.4080445575975,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.3231770283446465
704,704,29.38228988038304,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.2974223511301854
705,705,29.361965905991717,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.277098376738862
706,706,29.346476932983812,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.2616094037309598
707,707,29.33142301530821,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.2465554860553567
708,708,29.310056406843124,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.2251888775902717
709,709,29.27516449494197,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.1902969656891127
710,710,29.220898300186466,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.136030770933613
711,711,29.14412485138699,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,2.059257322134138
712,712,29.04503928994133,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.960171760688476
713,713,28.926978294546256,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.8421107652934032
714,714,28.79557313176126,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.7107056025084042
715,715,28.65752159532594,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.5726540660730848
716,716,28.519316497765818,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.4344489685129653
717,717,28.38623898182874,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.3013714525758844
718,718,28.261821961572373,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.176954432319519
719,719,28.14784286388365,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,1.062975334630795
720,720,28.044756387337653,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.9598888580847992
721,721,27.952368649574673,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.8675011203218174
722,722,27.87051289248119,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.7856453632283382
723,723,27.799520101707664,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.7146525724548111
724,724,27.740367308758447,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.6554997795055917
725,725,27.694498083979745,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.6096305547268905
726,726,27.66340812321353,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.5785405939606747
727,727,27.6481480492428,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.5632805199899449
728,728,27.64890454794528,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.5640370186924235
729,729,27.664782756405693,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.57991522715284
730,730,27.693841574550362,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.6089740452975092
731,731,27.7333513134285,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.6484837841756468
732,732,27.78017522496238,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.6953076957095259
733,733,27.831144811908185,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.7462772826553327
734,734,27.88331365037623,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.7984461211233751
735,735,27.934029495728748,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.8491619664758933
736,736,27.980838666061487,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.8959711368086323
737,737,28.02130273043086,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.936435201178007
738,738,28.052842357548847,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.9679748282959941
739,739,28.07271594837694,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.9878484191240838
740,740,28.078194878165682,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.9933273489128265
741,741,28.066928000338066,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.9820604710852125
742,742,28.037417228029927,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.952549698777073
743,743,27.989475802089583,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.9046082728367276
744,744,27.924528158026696,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.8396606287738423
745,745,27.84564131350067,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.7607737842478167
746,746,27.757245050274207,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.6723775210213538
747,747,27.664582350314106,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.5797148210612513
748,748,27.57300692577722,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.4881393965243658
749,749,27.48728802110455,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.40242049185169726
750,750,27.41108071267956,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.3262131834267058
751,751,27.34667329056892,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.26180576131606664
752,752,27.29504577329229,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.21017824403943788
753,753,27.256187831172014,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.17132030191915948
754,754,27.22955535831693,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.1446878290640759
755,755,27.21451279467155,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.12964526541869587
756,756,27.210622316405644,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.12575478715278932
757,757,27.217696446985947,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.13282891773309174
758,758,27.235610038374674,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.15074250912182013
759,759,27.2639463253052,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.179078796052343
760,760,27.30160601473252,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.216738485479665
761,761,27.34652238452182,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.26165485526896487
762,762,27.39559583490149,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.3107283056486361
763,763,27.44489781983376,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.36003029058090624
764,764,27.490115789382507,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.40524826012965265
765,765,27.527140861327478,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.44227333207462566
766,766,27.552658792677608,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.46779126342475424
767,767,27.564603993420786,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.4797364641679302
768,768,27.56237504774562,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.47750751849276274
769,769,27.546775794070655,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.46190826481780106
770,770,27.519718169036537,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.43485063978368244
771,771,27.4837805051351,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.3989129758822487
772,772,27.441742183729673,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.3568746544768203
773,773,27.396206827304816,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.3113392980519619
774,774,27.34938682152882,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.26451929227596577
775,775,27.30306578099642,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.21819825174356394
776,776,27.258700544250278,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.17383301499742337
777,777,27.217586825333246,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.132719296080391
778,778,27.181002755301105,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.0961352260482521
779,779,27.1502630054156,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.06539547616274696
780,780,27.12665484456838,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.04178731531552884
781,781,27.11127243915824,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.026404909905385285
782,782,27.10480215406749,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.01993462481463577
783,783,27.107328643108705,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.022461113855851332
784,784,27.118225216489346,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.03335768723649361
785,785,27.136166079789383,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.0512985505365305
786,786,27.1592621474581,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.07439461820524525
787,787,27.185288206946584,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.10042067769373009
788,788,27.211947578048743,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.12708004879589113
789,789,27.23711656109092,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.1522490318380677
790,790,27.259024149916673,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.17415662066382046
791,791,27.276346542796624,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.1914790135437681
792,792,27.288221936695297,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.20335440744244232
793,793,27.294210431772218,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.20934290251936338
794,794,27.294231362810297,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.20936383355744265
795,795,27.28850543715942,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.20363790790656516
796,796,27.27751547506422,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.19264794581136474
797,797,27.261983689662575,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.1771161604097215
798,798,27.242851750785213,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.1579842215323577
799,799,27.22124649558342,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.1363789663305631
800,800,27.198419581983174,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.11355205273031953
801,801,27.17566060668615,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.09079307743329662
802,802,27.15419514621834,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.069327616965486
803,803,27.135086828022544,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.05021929876968938
804,804,27.119162921893878,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.034295392641023936
805,805,27.106976123945767,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.02210859469291427
806,806,27.098804085150526,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.013936555897673134
807,807,27.09467728462904,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.009809755376186531
808,808,27.09441930084593,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.009551771593077841
809,809,27.097683736805333,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.0128162075524807
810,810,27.103978577963915,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.019111048711061864
811,811,27.11267862648994,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.02781109723708592
812,812,27.12303557973122,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.03816805047836638
813,813,27.13419945982847,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.04933193057561656
814,814,27.14526258805083,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.06039505879797444
815,815,27.155328972043442,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.07046144279058883
816,816,27.163601046275314,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.07873351702245976
817,817,27.169466503649797,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.08459897439694163
818,818,27.172564253342294,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.08769672408943963
819,819,27.172812094843167,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.08794456559031173
820,820,27.17038855579337,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.0855210265405163
821,821,27.165674165373098,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.08080663612024214
822,822,27.1591687464604,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.07430121720754566
823,823,27.151407153571128,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.06653962431827583
824,824,27.142894287947748,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.058026758694894216
825,825,27.134071901481416,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.04920437222856118
826,826,27.125317762057016,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.04045023280416064
827,827,27.116966519447473,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.03209899019461819
828,828,27.10933503485342,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.024467505600565598
829,829,27.102735170583845,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.017867641330992393
830,830,27.097463694307137,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.012596165054284746
831,831,27.09376932584233,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.008901796589475777
832,832,27.091807073499393,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.006939544246538798
833,833,27.091596133880152,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.006728604627299309
834,834,27.092997613927444,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.00813008467459136
835,835,27.0957223365402,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.010854807287345383
836,836,27.09936933072936,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.014501801476504775
837,837,27.103485834130627,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.018618304877774147
838,838,27.10763319335079,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.022765664097936733
839,839,27.111442033592727,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.026574504339874086
840,840,27.11464454299199,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.029777013739136424
841,841,27.11707978889178,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.03221225963892537
842,842,27.11867661047138,1.6750649539377332e-07,27.084867307277527,5.4468829519081085e-08,0.0,0.033809081218523655
